2441,vajilla,Fotografia,52,AstroTech,98030
2442,pendrive,Moda,11,Sony,42690
2443,pluma,Ciencia,70,Cosmo,45380
2444,cuchara,Turismo,52,Aurora,50330
2445,juego de mesa,Bricolaje,95,Zepto,29640
2446,etiquetas,Ciencia,29,OrbitalPro,72440
2447,auriculares,Juegos,52,Zepto,77400
2448,mochila,Comida,72,TecniCo,13700
2449,libro,Fotografia,27,TecniCo,25250
2450,cojin,Deporte,59,Apple,96110
2451,llave inglesa,Turismo,45,CosmicNexus,31080
2452,brocha,Turismo,63,CosmicWave,62920
2453,kit de herramientas,Belleza,72,Pepsi,56960
2454,reloj de pared,Entretenimiento,78,Starlight,66060
2455,mueble,Turismo,3,Xero,20420
2456,jarra,Cine,82,Zepto,38340
2457,cortina,Cine,74,Kia,17640
2458,vajilla,Juegos,83,Toyota,66630
2459,persiana,Limpieza,85,Aurora,32550
2460,hervidor,Lectura,25,Sony,30400
2461,pantalla,Comida,40,Intel,46080
2462,puzzle,Automovil,47,Cosmic,31000
2463,puzzle,Bricolaje,26,Zepto,63570
2464,cafetera,Fotografia,53,Nebula,62080
2465,libro,Entretenimiento,49,Honda,63550
2466,cuchara,Automovil,100,Ventura,51020
2467,jarra,Entretenimiento,30,OrbitalNexus,54810
2468,pendrive,Cine,35,OrbitalNexus,46310
2469,herramientataladro,Fotografia,98,OrbitalPro,56470
2470,alfombra,Turismo,17,Samsung,23590
2471,toalla,Ciencia,87,Samsung,17240
2472,juego,Automovil,68,Aurora,69480
2473,lampara,Jardineria,100,NanoTech,15730
2474,shampoo,Bricolaje,90,Ford,32480
2475,cinta adhesiva,Cine,74,Galaxia,71570
2476,botella,Arte,29,Kia,55040
2477,jarra,Turismo,76,Cosmic,44160
2478,mueble,Lectura,12,Quasar,83860
2479,silla,Tecnologia,52,Ventura,25340
2480,cojin,Juegos,35,InterGalactic,20130
2481,batidora,Ciencia,57,OrbitalX,92090
2482,batidora,Moda,96,CosmicX,56370
2483,bolsillo,Finanzas,24,Sony,48760
2484,maletin,Turismo,53,OrbitalNexus,24010
2485,sofa,Entretenimiento,11,InterGalactic,38270
2486,resaltador,Finanzas,85,CosmicNexus,59710
2487,etiquetas,Cine,89,Ventura,21020
2488,cojin,Automovil,44,OrbitalPro,48570
2489,libro,Musica,89,CosmicPro,30260
2490,mochila,Entretenimiento,1,Pepsi,24350
2491,exprimidor,Automovil,5,AstroTech,49720
2492,clavos,Arte,4,Amazon,77610
2493,cafetera,Tecnologia,61,Sony,65720
2494,mouse,Finanzas,57,Honda,15430
2495,brocha,Lectura,81,NebulaPro,32330
2496,mu�eco,Automovil,44,Microsoft,20380
2497,kit de herramientas,Musica,5,NebulaX,79850
2498,decoracion,Jardineria,31,Orbit,51040
2499,licuadora,Limpieza,62,McDonalds,38860
2500,mochila,Juegos,6,CosmicX,93370
2501,caja,Automovil,12,CosmicX,20390
2502,mueble,Bricolaje,39,Nissan,60950
2503,mueble,Turismo,6,CosmicPro,26800
2504,brocha,Lectura,68,Galaxia,55330
2505,martillo,Moda,17,AstroNexus,95790
2506,zapatos,Comida,48,Coca-Cola,27780
2507,maletin,Finanzas,52,Adidas,90700
2508,herramientataladro,Deporte,54,Ford,30450
2509,plato,Comida,5,CosmicX,62250
2510,papel,Automovil,69,Xero,61030
2511,mu�eco,Entretenimiento,39,NebulaTech,40340
2512,reloj,Ciencia,89,Intel,20610
2513,almohada,Ciencia,42,Astro,50830
2514,bolsillo,Moda,74,Aurora,48960
2515,mochila,Limpieza,2,CosmicWave,26650
2516,tostadora,Bricolaje,35,AstroNexus,32450
2517,sarten,Deporte,50,Honda,18390
2518,tenedor de ensalada,Tecnologia,72,CosmicX,30030
2519,puzzle,Limpieza,30,TecniCo,17900
2520,candelabro,Entretenimiento,72,Toyota,13560
2521,boligrafo,Musica,27,Cosmic,76960
2522,subrayador,Musica,17,OrbitalNexus,14170
2523,consola,Turismo,62,CosmicX,79720
2524,silla,Automovil,14,Ventura,31720
2525,plato,Comida,6,Xero,90630
2526,tele,Lectura,18,Nissan,94840
2527,cuadro,Limpieza,17,Cosmo,91740
2528,decoracion,Deporte,94,Orbital,41090
2529,olla a presion,Bricolaje,62,Kia,91540
2530,cinta adhesiva,Jardineria,10,NebulaTech,78920
2531,cojin,Turismo,20,Quasar,12120
2532,juego,Musica,91,Cosmo,23960
2533,corrector,Belleza,33,Starlight,39600
2534,tostadora,Limpieza,77,Microsoft,19120
2535,plato,Deporte,70,Honda,98060
2536,colchon,Comida,92,OrbitalX,45430
2537,reloj de pared,Lectura,66,Quasar,51030
2538,brocha,Limpieza,59,CosmicWave,55170
2539,caja,Arte,31,Quasar,57340
2540,mochila,Jardineria,18,CosmicPro,66040
2541,cortina,Ciencia,67,OrbitalNexus,76620
2542,caja,Fotografia,32,Ventura,53290
2543,sarten,Moda,21,Nike,87150
2544,camara,Arte,100,CosmicPro,13200
2545,recipiente,Arte,13,Cosmic,70000
2546,almohada,Comida,43,Orbit,82050
2547,cojin,Juegos,0,Xero,38110
2548,botella,Ciencia,23,Hyperion,29900
2549,decoracion,Cine,20,Galaxia,54800
2550,impresora,Arte,60,NanoTech,83760
2551,sofa,Jardineria,25,Sony,94140
2552,sierra,Musica,5,Ford,92190
2553,lampara,Lectura,52,Pepsi,86530
2554,cinta embalaje,Limpieza,20,NebulaNexus,75120
2555,toalla,Moda,63,Orbital,72090
2556,pincel,Automovil,37,Cosmic,27380
2557,cuaderno,Arte,37,Galaxia,86830
2558,carpeta de archivo,Lectura,15,Intel,56880
2559,herramientataladro,Comida,39,Aurora,68790
2560,etiquetas,Ciencia,94,Nike,15050
2561,espejo,Entretenimiento,63,Xero,51740
2562,resaltador,Deporte,84,Cosmo,33630
2563,portatil,Juegos,59,Galaxia,60830
2564,llave inglesa,Bricolaje,0,Chevrolet,35320
2565,pintura,Turismo,96,Orbital,75390
2566,espejo,Musica,64,Astro,76040
2567,nevera,Turismo,97,Adidas,79490
2568,mouse,Musica,94,Nike,95810
2569,carpeta de archivo,Automovil,5,Apple,61160
2570,tijeras,Juegos,73,Hyperion,99090
2571,consola,Arte,76,Aurora,84080
2572,sofa,Lectura,2,CosmicNexus,66000
2573,licuadora,Ciencia,8,OrbitalX,61710
2574,juguete,Deporte,39,AstroTech,56470
2575,olla a presion,Cine,67,Chevrolet,69150
2576,vajilla,Cine,37,CosmicNexus,48400
2577,recipiente,Moda,43,Hyundai,37030
2578,tijeras,Deporte,36,NebulaPro,44840
2579,sierra,Cine,50,CosmicNexus,42030
2580,impresora,Lectura,66,Chevrolet,13120
2581,cojin,Cine,23,Toyota,12800
2582,corrector,Cine,14,Orbital,66350
2583,mochila,Entretenimiento,79,Samsung,41000
2584,cargador,Lectura,63,Samsung,40040
2585,olla,Fotografia,8,Apple,82640
2586,impresora,Bricolaje,3,Nike,50870
2587,martillo,Entretenimiento,88,OrbitalNexus,72180
2588,tele,Jardineria,26,TecniCo,64600
2589,bolsillo,Arte,48,Zeno,38020
2590,cacerola,Musica,92,Honda,40880
2591,decoracion,Automovil,67,Quasar,50060
2592,mu�eco,Fotografia,40,Ford,66910
2593,exprimidor,Fotografia,45,NebulaX,28840
2594,bol,Limpieza,39,Starlight,90530
2595,vaso,Lectura,53,Nissan,72080
2596,mueble,Tecnologia,72,Honda,98220
2597,carpeta de archivo,Automovil,75,NebulaPro,12590
2598,tijeras,Automovil,9,AstroNexus,24670
2599,candelabro,Fotografia,39,AstroNexus,65880
2600,cuaderno,Ciencia,45,TecniCo,92200
2601,dron,Jardineria,43,Pepsi,83500
2602,portatil,Ciencia,95,CosmicNexus,94840
2603,puzzle,Limpieza,55,Samsung,69690
2604,calculadora,Ciencia,47,NebulaTech,39110
2605,bolsa,Ciencia,26,Chevrolet,66580
2606,shampoo,Ciencia,7,Mazda,46640
2607,pantalla,Moda,25,CosmicX,94140
2608,figura,Juegos,89,Adidas,98020
2609,hervidor,Bricolaje,8,CosmicWave,75620
2610,boligrafo,Turismo,57,NebulaNexus,18920
2611,vajilla,Entretenimiento,66,NebulaPro,66780
2612,alfombra,Automovil,79,Ford,70400
2613,microondas,Tecnologia,39,Mazda,15080
2614,puzzle,Musica,83,Starlight,76340
2615,caja,Limpieza,41,NebulaNexus,51610
2616,exprimidor,Deporte,28,Orbital,63000
2617,sierra,Turismo,39,Mazda,70650
2618,pincel,Musica,68,Amazon,76210
2619,cortina,Comida,61,Microsoft,52770
2620,persiana,Jardineria,64,Toyota,42500
2621,herramientataladro,Automovil,83,OrbitalNexus,68190
2622,celular,Lectura,91,Xero,93200
2623,cinta adhesiva,Turismo,95,Toyota,14780
2624,teclado,Limpieza,63,Orbit,35730
2625,cacerola,Fotografia,71,Nebula,21520
2626,llave inglesa,Deporte,51,Hyundai,29810
2627,alfombra,Comida,90,NanoTech,13240
2628,llave inglesa,Turismo,83,Nova,90960
2629,etiquetas,Jardineria,22,OrbitalPro,95490
2630,carpeta de archivo,Jardineria,69,InterGalactic,51250
2631,pega,Moda,41,Ford,59790
2632,mouse,Arte,27,OrbitalNexus,16960
2633,olla,Finanzas,23,Honda,63870
2634,boligrafo,Bricolaje,50,InterGalactic,72010
2635,marcador,Finanzas,0,Apple,55590
2636,recipiente,Belleza,73,Hyperion,32480
2637,tablet,Finanzas,49,Hyundai,27730
2638,portatil,Cine,92,Xero,92170
2639,zapatos,Moda,34,Cosmic,94930
2640,tenedor de ensalada,Bricolaje,53,Kia,84530
2641,sofa,Finanzas,94,Hyundai,62680
2642,olla,Comida,26,Starlight,23800
2643,sabana,Musica,22,Nebula,92920
2644,jarra,Automovil,62,NanoTech,70470
2645,sabana,Belleza,93,Mazda,42000
2646,teclado,Turismo,30,Orbit,46880
2647,cojin,Lectura,4,Aurora,18910
2648,llave inglesa,Cine,83,Nissan,69240
2649,cinta embalaje,Tecnologia,49,Hyperion,67940
2650,pega,Entretenimiento,86,Hyundai,52880
2651,bolsillo,Fotografia,70,Orbital,46340
2652,nevera,Comida,42,Mazda,28240
2653,pincel,Bricolaje,18,Cosmic,78420
2654,subrayador,Belleza,66,Nova,75760
2655,shampoo,Lectura,48,Toyota,55420
2656,candelabro,Jardineria,41,Ventura,17420
2657,impresora,Automovil,1,Toyota,33590
2658,papel,Finanzas,95,InterGalactic,71100
2659,mu�eco,Limpieza,19,NebulaNexus,10360
2660,colchon,Finanzas,21,TecniCo,86980
2661,pega,Juegos,52,Orbit,55920
2662,mouse,Limpieza,12,Starlight,98110
2663,tenedor,Limpieza,3,Mazda,81880
2664,corrector,Entretenimiento,48,Honda,84250
2665,mu�eco,Musica,75,Aurora,68860
2666,microondas,Musica,82,Chevrolet,92240
2667,mu�eco,Deporte,59,Cosmo,53110
2668,colchon,Cine,12,McDonalds,72530
2669,bol,Finanzas,12,Mazda,30510
2670,cuadro,Jardineria,7,McDonalds,86110
2671,tablet,Limpieza,31,NebulaTech,53090
2672,brocha,Bricolaje,31,McDonalds,14700
2673,pega,Turismo,41,Mazda,74140
2674,nevera,Turismo,76,Honda,37420
2675,zapatos,Fotografia,14,AstroTech,68350
2676,espejo,Entretenimiento,84,Adidas,93910
2677,persiana,Finanzas,69,Microsoft,63100
2678,tenedor,Jardineria,3,Nike,81950
2679,silla,Arte,59,Hyundai,88320
2680,cuchara,Deporte,74,Starlight,61930
2681,cargador,Comida,70,InterGalactic,19150
2682,mueble,Comida,11,Zepto,30520
2683,juego de mesa,Turismo,23,Chevrolet,41320
2684,hervidor,Tecnologia,74,Nike,93900
2685,mueble,Moda,7,Adidas,83680
2686,vaso,Entretenimiento,73,Kia,91910
2687,vaso,Limpieza,77,Chevrolet,53870
2688,batidora,Musica,0,Amazon,33890
2689,mouse,Fotografia,94,Cosmic,57030
2690,subrayador,Finanzas,3,InterGalactic,90400
2691,bolsillo,Fotografia,85,Galaxia,47840
2692,mueble,Deporte,31,Pepsi,18240
2693,mochila,Finanzas,15,AstroNexus,97050
2694,sabana,Jardineria,34,Astro,41480
2695,carpeta de archivo,Entretenimiento,46,CosmicNexus,12600
2696,juguete,Cine,91,Zepto,92990
2697,sofa,Entretenimiento,60,Pepsi,88360
2698,regla,Comida,84,Chevrolet,34260
2699,maletin,Finanzas,26,Ford,51130
2700,tostadora,Ciencia,91,Sony,33740
2701,calculadora,Musica,20,CosmicX,84680
2702,tablet,Entretenimiento,87,Amazon,64610
2703,estanteria,Arte,89,McDonalds,27230
2704,libro,Musica,85,Xero,46110
2705,vaso,Automovil,6,Starlight,32660
2706,tijeras,Entretenimiento,42,Zepto,81440
2707,juguete,Comida,18,Astro,72740
2708,pantalla,Comida,8,TecniCo,63290
2709,resaltador,Finanzas,100,Zepto,66140
2710,carpeta,Finanzas,1,Apple,84860
2711,resaltador,Lectura,15,CosmicX,19380
2712,sofa,Turismo,29,Galaxia,89320
2713,cojin,Musica,33,Samsung,78720
2714,figura,Belleza,23,Ventura,44360
2715,zapatos,Arte,64,Xero,11450
2716,zapatos,Deporte,99,Nike,89720
2717,bol,Entretenimiento,9,Pepsi,67280
2718,figura,Deporte,23,OrbitalPro,65240
2719,cafetera,Comida,83,Coca-Cola,47480
2720,brocha,Comida,83,Nova,58470
2721,bolsa,Automovil,58,CosmicX,58280
2722,hervidor,Deporte,62,InterGalactic,45290
2723,mouse,Arte,66,Xero,41080
2724,almohada,Finanzas,72,Nova,76150
2725,pluma,Deporte,53,Samsung,77180
2726,portatil,Lectura,73,Sony,17430
2727,cojin,Musica,14,CosmicWave,65070
2728,consola,Lectura,54,NebulaX,94510
2729,tablet,Bricolaje,79,Amazon,96580
2730,impresora,Ciencia,67,Samsung,33370
2731,olla a presion,Finanzas,89,McDonalds,65210
2732,mouse,Juegos,45,Astro,34230
2733,candelabro,Limpieza,73,InterGalactic,74680
2734,mouse,Comida,90,Quasar,26830
2735,figura,Jardineria,22,Toyota,39290
2736,recipiente,Belleza,73,Sony,18050
2737,mueble,Cine,83,AstroNexus,37330
2738,sierra,Moda,79,OrbitalPro,45390
2739,tablet,Belleza,10,CosmicX,82390
2740,dron,Musica,85,Toyota,69380
2741,regla,Lectura,19,AstroTech,54860
2742,licuadora,Turismo,61,Ventura,61470
2743,figura,Entretenimiento,45,InterGalactic,46940
2744,llave inglesa,Deporte,57,Samsung,36340
2745,puzzle,Turismo,66,Chevrolet,70770
2746,batidora,Cine,15,CosmicNexus,20130
2747,puzzle,Finanzas,64,OrbitalX,28530
2748,destornillador,Finanzas,10,InterGalactic,29510
2749,carpeta de archivo,Finanzas,87,InterGalactic,80200
2750,batidora,Musica,48,AstroNexus,54200
2751,caja,Belleza,10,Zepto,67580
2752,escritorio,Bricolaje,33,NebulaX,46440
2753,destornillador,Jardineria,77,Chevrolet,94110
2754,horno,Musica,37,Chevrolet,39060
2755,botella,Finanzas,65,Cosmo,44750
2756,portatil,Fotografia,15,Galaxia,21460
2757,cargador,Tecnologia,20,Adidas,81990
2758,portatil,Fotografia,84,Honda,84070
2759,puzzle,Comida,39,Zeno,36220
2760,candelabro,Bricolaje,17,Sony,41790
2761,tostadora,Cine,75,Nissan,97640
2762,kit de herramientas,Deporte,78,CosmicNexus,37740
2763,lampara,Finanzas,22,Adidas,61920
2764,cuchara,Lectura,3,Ventura,53010
2765,tenedor de ensalada,Entretenimiento,99,Hyundai,73280
2766,mueble,Jardineria,28,Sony,47650
2767,pluma,Bricolaje,47,Ford,37550
2768,bol,Tecnologia,6,OrbitalX,93540
2769,consola,Jardineria,43,Astro,99740
2770,figura,Deporte,45,Microsoft,96970
2771,reloj,Entretenimiento,69,CosmicNexus,59800
2772,lapiz,Moda,3,InterGalactic,90930
2773,juego de mesa,Cine,83,Sony,41570
2774,tablet,Entretenimiento,88,Quasar,27790
2775,toalla,Fotografia,40,CosmicWave,55080
2776,silla,Finanzas,17,Zeno,61250
2777,figura,Deporte,82,Aurora,89450
2778,calculadora,Turismo,6,Cosmic,68320
2779,regla,Turismo,32,InterGalactic,31430
2780,auriculares,Automovil,8,McDonalds,81860
2781,colchon,Deporte,93,Hyundai,25980
2782,pendrive,Automovil,36,Hyundai,26590
2783,cojin,Comida,0,Pepsi,38930
2784,microondas,Comida,25,Ford,33100
2785,mouse,Turismo,20,Adidas,92320
2786,vaso,Arte,89,Aurora,30570
2787,lampara,Comida,79,Starlight,21990
2788,lapicero,Cine,25,Chevrolet,41620
2789,escritorio,Juegos,19,NanoTech,97760
2790,colchon,Lectura,26,Ford,69060
2791,regla,Finanzas,56,Amazon,95820
2792,toalla,Moda,78,Zepto,92140
2793,regla,Entretenimiento,95,Ventura,18770
2794,alfombra,Juegos,4,Sony,97430
2795,toalla,Jardineria,68,Orbit,26720
2796,pintura,Ciencia,21,Hyperion,13340
2797,consola,Fotografia,28,NebulaPro,93010
2798,cortina,Arte,25,Ventura,35010
2799,toalla,Entretenimiento,1,CosmicNexus,51450
2800,martillo,Jardineria,34,Pepsi,92140
2801,vaso,Arte,74,NanoTech,37880
2802,cinta adhesiva,Moda,89,AstroNexus,10620
2803,tele,Bricolaje,82,Starlight,64460
2804,cuaderno,Entretenimiento,1,Samsung,28860
2805,destornillador,Jardineria,76,Samsung,55330
2806,escritorio,Moda,75,Toyota,95390
2807,pega,Automovil,93,CosmicPro,91700
2808,colchon,Limpieza,48,Orbit,82700
2809,reloj,Musica,49,Ford,91010
2810,cuadro,Jardineria,6,NebulaTech,71690
2811,recipiente,Limpieza,11,Nebula,99580
2812,exprimidor,Fotografia,67,Galaxia,86320
2813,nevera,Moda,66,McDonalds,45370
2814,cuaderno,Belleza,26,NebulaX,65140
2815,cuchillo,Tecnologia,37,Cosmic,91880
2816,toalla,Jardineria,3,Intel,46220
2817,martillo,Entretenimiento,67,Orbit,26380
2818,toalla,Lectura,83,Toyota,63960
2819,olla a presion,Entretenimiento,21,Ford,18020
2820,cacerola,Lectura,87,NanoTech,52830
2821,kit de herramientas,Fotografia,92,Orbit,94130
2822,batidora,Cine,74,McDonalds,14450
2823,sabana,Cine,44,Mazda,17480
2824,figura,Arte,58,McDonalds,58410
2825,sarten,Bricolaje,1,Zepto,78250
2826,reloj,Fotografia,87,Kia,21240
2827,puzzle,Bricolaje,7,Cosmo,73110
2828,horno,Juegos,79,Zeno,48460
2829,shampoo,Fotografia,11,Ventura,25720
2830,camara,Limpieza,51,Adidas,30090
2831,alfombra,Ciencia,51,Honda,83850
2832,sofa,Moda,13,Samsung,52720
2833,resaltador,Ciencia,93,Toyota,54420
2834,bolsa,Finanzas,41,McDonalds,45380
2835,mu�eco,Cine,83,Kia,66130
2836,sabana,Limpieza,80,TecniCo,69170
2837,cortina,Belleza,91,Galaxia,18760
2838,tele,Cine,0,McDonalds,76610
2839,botella,Ciencia,35,Galaxia,27140
2840,bolsa,Moda,12,Nike,93890
2841,almohada,Comida,67,Astro,97530
2842,bolsillo,Automovil,47,Cosmo,67350
2843,cortina,Lectura,79,NebulaNexus,73100
2844,olla,Lectura,29,Orbital,17170
2845,destornillador,Finanzas,82,Cosmo,32060
2846,cuaderno,Entretenimiento,76,Coca-Cola,25290
2847,juego,Comida,58,Quasar,52050
2848,juguete,Jardineria,75,Quasar,83970
2849,balon,Deporte,59,OrbitalX,48250
2850,destornillador,Jardineria,90,Nova,43270
2851,cuchara,Arte,18,Aurora,87780
2852,cargador,Ciencia,81,Hyundai,74030
2853,cargador,Comida,51,Starlight,63140
2854,sofa,Moda,37,Honda,64260
2855,cuadro,Ciencia,64,Intel,37890
2856,persiana,Fotografia,76,Xero,85910
2857,brocha,Arte,48,Orbital,96000
2858,pintura,Musica,22,Ventura,82240
2859,cacerola,Comida,50,NebulaPro,35000
2860,tele,Jardineria,26,Sony,71610
2861,juego de mesa,Jardineria,76,AstroNexus,59000
2862,tostadora,Ciencia,42,Microsoft,48370
2863,auriculares,Tecnologia,87,McDonalds,75520
2864,jarra,Cine,41,Nova,44670
2865,zapatos,Deporte,70,NebulaTech,21370
2866,figura,Lectura,68,Coca-Cola,23580
2867,vaso,Jardineria,56,Adidas,17460
2868,papel,Limpieza,41,NebulaNexus,36250
2869,botella,Bricolaje,2,NebulaX,29600
2870,libro,Deporte,19,OrbitalX,48390
2871,lapicero,Jardineria,44,Quasar,23400
2872,reloj,Turismo,42,CosmicNexus,54780
2873,boligrafo,Tecnologia,67,Galaxia,87540
2874,cargador,Arte,92,Galaxia,58360
2875,mouse,Tecnologia,3,OrbitalX,43280
2876,caja,Finanzas,56,Pepsi,91370
2877,kit de herramientas,Tecnologia,38,Nebula,45590
2878,toalla,Lectura,93,Toyota,43320
2879,plato,Arte,23,NebulaPro,50520
2880,mouse,Belleza,4,Microsoft,59050
2881,tostadora,Automovil,74,NebulaX,82090
2882,carpeta de archivo,Comida,57,CosmicX,79940
2883,celular,Ciencia,81,Honda,16050
2884,subrayador,Bricolaje,19,CosmicNexus,28070
2885,pintura,Comida,56,Samsung,29410
2886,bolsa,Musica,93,Orbit,52990
2887,jarra,Bricolaje,56,Orbital,52710
2888,cinta embalaje,Tecnologia,64,Pepsi,56190
2889,tenedor,Entretenimiento,97,Nova,16110
2890,microondas,Tecnologia,69,Mazda,26860
2891,portatil,Tecnologia,50,Samsung,48820
2892,reloj,Musica,74,Kia,78520
2893,toalla,Cine,89,OrbitalX,61410
2894,microondas,Automovil,99,Pepsi,15940
2895,gomas,Fotografia,82,Kia,23700
2896,exprimidor,Fotografia,28,Galaxia,26180
2897,jarra,Juegos,61,Adidas,47400
2898,clavos,Fotografia,74,Nebula,95720
2899,olla a presion,Lectura,60,AstroTech,65700
2900,tablet,Arte,40,CosmicWave,86090
2901,bolsillo,Finanzas,21,AstroTech,10190
2902,mueble,Belleza,50,Adidas,46250
2903,hervidor,Deporte,64,Nissan,10770
2904,herramientataladro,Turismo,19,Orbital,25300
2905,calculadora,Limpieza,46,Zepto,12640
2906,batidora,Comida,39,Quasar,33400
2907,tostadora,Cine,27,NanoTech,80730
2908,pintura,Belleza,55,CosmicWave,17420
2909,reloj,Entretenimiento,60,Microsoft,11080
2910,cargador,Juegos,59,CosmicNexus,26010
2911,bolsillo,Limpieza,12,OrbitalX,77820
2912,pega,Comida,88,Toyota,51680
2913,gomas,Ciencia,27,Chevrolet,83870
2914,mu�eco,Cine,29,Nike,16460
2915,zapatos,Juegos,98,CosmicX,34940
2916,juego de mesa,Lectura,78,Apple,46700
2917,cortina,Tecnologia,69,OrbitalX,10780
2918,espejo,Automovil,20,Galaxia,61170
2919,pintura,Belleza,58,Intel,67650
2920,cinta adhesiva,Finanzas,50,InterGalactic,11330
2921,pluma,Deporte,45,Microsoft,55410
2922,tenedor,Cine,76,Galaxia,37510
2923,reloj de pared,Finanzas,13,Ventura,97340
2924,portatil,Tecnologia,94,InterGalactic,18490
2925,martillo,Entretenimiento,51,Orbit,64170
2926,almohada,Jardineria,50,Quasar,98810
2927,reloj de pared,Tecnologia,8,Zeno,92050
2928,resaltador,Entretenimiento,64,Hyundai,87000
2929,mouse,Turismo,68,Honda,73300
2930,impresora,Moda,50,Hyundai,45120
2931,nevera,Finanzas,52,Intel,59620
2932,cojin,Tecnologia,4,Xero,90100
2933,pega,Belleza,64,McDonalds,28380
2934,pega,Juegos,85,Mazda,94600
2935,licuadora,Bricolaje,26,CosmicX,84170
2936,olla,Fotografia,24,InterGalactic,60220
2937,carpeta de archivo,Comida,50,CosmicX,52320
2938,persiana,Automovil,38,Ford,89010
2939,juego de mesa,Moda,39,Hyperion,12100
2940,libro,Arte,96,Mazda,95840
2941,tenedor de ensalada,Finanzas,10,Ventura,55800
2942,juego de mesa,Turismo,98,Orbit,33440
2943,silla,Bricolaje,25,Toyota,42740
2944,dron,Comida,32,NanoTech,27350
2945,cortina,Musica,17,OrbitalX,89440
2946,cojin,Juegos,8,NebulaTech,19540
2947,decoracion,Fotografia,51,CosmicWave,34790
2948,cuchillo,Deporte,78,Ford,20040
2949,estanteria,Finanzas,8,Coca-Cola,15860
2950,bol,Limpieza,28,Orbital,73700
2951,almohada,Fotografia,100,OrbitalPro,89100
2952,cinta adhesiva,Limpieza,10,Nike,88860
2953,corrector,Deporte,58,Chevrolet,98280
2954,pega,Lectura,94,Kia,97030
2955,alfombra,Ciencia,77,Intel,43520
2956,bolsillo,Bricolaje,8,Cosmo,86820
2957,sarten,Bricolaje,45,McDonalds,44700
2958,sofa,Lectura,44,Chevrolet,64190
2959,cafetera,Tecnologia,71,Mazda,69410
2960,caja,Cine,73,Orbit,34350
2961,juego,Bricolaje,25,Nissan,99900
2962,plato,Jardineria,91,NebulaTech,17020
2963,tenedor,Belleza,71,Astro,96940
2964,maletin,Arte,74,CosmicWave,56730
2965,balon,Turismo,56,Orbital,52160
2966,cafetera,Fotografia,8,AstroNexus,93860
2967,juego de mesa,Belleza,40,Coca-Cola,86520
2968,estanteria,Lectura,85,InterGalactic,84930
2969,batidora,Fotografia,64,Ventura,69890
2970,cinta embalaje,Limpieza,58,TecniCo,82570
2971,pantalla,Bricolaje,76,Pepsi,79980
2972,olla,Musica,22,McDonalds,97940
2973,olla a presion,Musica,61,NebulaTech,12990
2974,cafetera,Comida,100,NebulaX,64420
2975,etiquetas,Tecnologia,10,Cosmic,48300
2976,exprimidor,Fotografia,65,Xero,73790
2977,mochila,Bricolaje,9,Hyperion,92510
2978,sofa,Arte,51,Nova,31790
2979,balon,Bricolaje,55,Aurora,79170
2980,gomas,Entretenimiento,78,NebulaPro,41640
2981,auriculares,Comida,89,AstroNexus,46450
2982,bol,Tecnologia,89,NebulaNexus,58060
2983,vajilla,Finanzas,19,CosmicX,74100
2984,decoracion,Ciencia,3,Microsoft,93900
2985,juguete,Comida,31,Orbital,94210
2986,impresora,Moda,42,NanoTech,75230
2987,libro,Juegos,71,NebulaTech,25740
2988,balon,Comida,81,CosmicPro,44510
2989,corrector,Juegos,57,Kia,40100
2990,vajilla,Finanzas,70,Nissan,47650
2991,sabana,Arte,35,Intel,30920
2992,hervidor,Musica,97,CosmicPro,72400
2993,alfombra,Moda,21,Orbital,57720
2994,consola,Bricolaje,56,Hyundai,35120
2995,cacerola,Jardineria,2,Galaxia,48380
2996,shampoo,Limpieza,54,Hyperion,47110
2997,vaso,Automovil,0,AstroNexus,12260
2998,almohada,Musica,62,Hyperion,45600
2999,etiquetas,Ciencia,7,Samsung,32840
3000,caja,Fotografia,93,Orbital,62680
3001,figura,Bricolaje,45,NebulaX,79650
3002,corrector,Musica,15,Kia,40940
3003,jarra,Ciencia,87,Cosmic,24060
3004,microondas,Lectura,79,Samsung,56310
3005,gomas,Bricolaje,94,InterGalactic,77110
3006,cuchillo,Ciencia,94,Microsoft,73600
3007,tablet,Deporte,22,Kia,46970
3008,lapiz,Deporte,96,CosmicNexus,35440
3009,cuchara,Limpieza,68,InterGalactic,41260
3010,vaso,Limpieza,36,CosmicPro,17190
3011,cinta adhesiva,Limpieza,0,OrbitalPro,85960
3012,licuadora,Belleza,89,Aurora,13440
3013,colchon,Cine,44,Microsoft,82960
3014,juego de mesa,Fotografia,90,InterGalactic,49580
3015,sabana,Comida,42,Adidas,59030
3016,reloj,Limpieza,47,CosmicX,93410
3017,lapiz,Cine,12,Samsung,46230
3018,escritorio,Belleza,3,Nova,67010
3019,plato,Deporte,65,InterGalactic,70800
3020,cortina,Jardineria,75,CosmicWave,61450
3021,impresora,Limpieza,58,AstroNexus,83040
3022,cuaderno,Finanzas,68,Microsoft,90150
3023,cafetera,Moda,47,CosmicWave,90200
3024,pincel,Cine,37,AstroNexus,81990
3025,dron,Moda,32,Astro,25960
3026,carpeta,Deporte,58,Cosmo,79650
3027,pincel,Fotografia,14,NebulaX,68060
3028,hervidor,Finanzas,20,Amazon,74960
3029,reloj de pared,Belleza,79,Cosmo,69950
3030,cuaderno,Automovil,61,NebulaTech,34250
3031,pantalla,Deporte,37,OrbitalPro,12780
